Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,
18302,,,,Fresh stem vegetables,p,2,3,3,4,3,3,4,3,4,4,3,4,4,4,4,4,3,8,7,8,6,9,,31,,
18303,,,,"Fresh marrow, courgettes, aubergine, pumpkin and other vegetables",p,6,7,7,7,9,9,9,7,9,8,11,14,13,12,12,12,10,12,17,13,21,25,û,45,,
18304,,,,Fresh herbs,p,2,2,2,2,2,2,3,2,2,4,3,4,4,5,5,4,3,4,4,3,5,4,û,-3,,
cat702,Processed vegetables excluding processed potatoes,,,,p,40,43,42,41,42,38,47,44,49,51,51,56,60,54,51,47,47,50,62,66,74,68,,11,,
184,,,"Tomatoes, canned or bottled",,p,3,3,3,3,2,3,3,2,5,4,3,5,4,5,4,3,4,4,2,2,12,4,,50,,k
185,,,"Peas, canned",,p,3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,3,1,2,1,3,1,û,-46,,
188,,,Beans canned,,p,7,7,6,7,8,7,10,11,11,11,11,12,11,11,11,10,8,9,11,11,13,12,,7,,
18802,,,,Baked beans in sauce,p,6,6,6,6,7,7,9,10,9,10,10,10,9,10,9,8,7,7,8,9,10,9,,16,,
18803,,,,Other canned beans and pulses,p,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,3,2,3,3,û,-15,,
191,,,Other canned vegetables,,p,3,4,3,3,3,3,4,3,3,3,2,3,4,3,3,3,2,3,3,3,3,2,û,-21,,
192,,,Dried pulses other than air-dried,,p,1,1,1,1,1,2,0,0,2,1,1,2,2,1,2,2,1,1,1,1,4,7,û,614,,
195,,,Air-dried vegetables,,p,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,Inf,,
196,,,Vegetable juices and purees,,p,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,1,3,û,58,,
19602,,,,Tomato puree and vegetable purees,p,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,3,û,73,,
19603,,,,"Vegetable juices eg tomato juice, carrot juice",p,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,û,-44,,
203,,,"Peas, frozen",,p,3,2,2,2,2,2,3,3,3,3,4,4,4,4,3,3,2,2,3,4,2,3,û,-2,,
204,,,"Beans, frozen",,p,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,û,-53,,
206,,,Ready meals and other vegetable products (inc takeaways),,p,15,16,17,15,17,13,17,14,16,19,18,19,23,21,19,18,21,19,28,35,31,29,,3,,
20601,,,,"Ready meals and other vegetable products, frozen or not frozen",p,11,12,10,11,12,10,12,12,10,14,13,13,20,15,13,13,17,14,24,28,27,25,,8,,
20604,,,,All vegetable takeaway products,p,5,4,7,4,5,3,5,2,6,5,5,6,3,6,6,5,4,5,4,7,4,3,û,-20,,
208,,,Other frozen vegetables,,p,4,5,5,4,4,5,4,5,5,6,7,6,8,5,5,5,4,8,8,7,5,6,û,-16,,
cat810,Fresh and processed fruit,,,,p,97,101,98,112,115,128,123,121,122,112,119,135,157,145,173,175,154,189,187,203,233,209,ü,11,,
210231,,Fresh fruit,,,p,69,71,69,79,79,87,84,83,77,77,81,90,105,101,123,126,104,133,135,152,151,142,ü,6,,
210,,,Fresh oranges,,p,6,4,5,6,6,6,4,5,5,5,4,5,7,5,6,6,3,7,5,9,7,8,,51,,
214,,,Other fresh citrus fruits,,p,6,7,6,8,7,8,9,8,9,7,10,9,11,9,13,11,12,15,13,15,16,14,,13,,
217,,,Fresh apples,,p,15,13,14,15,15,15,15,15,13,13,12,16,19,17,18,17,14,14,18,19,24,22,,22,,
218,,,Fresh pears,,p,3,4,3,4,4,5,4,5,4,4,4,3,7,4,6,5,4,6,5,7,5,3,û,-33,,
221,,,Fresh stone fruit,,p,7,8,9,9,9,9,8,7,8,9,6,10,9,13,17,20,13,17,14,19,21,15,,3,,
222,,,Fresh grapes,,p,7,7,9,9,10,11,10,11,8,9,11,11,13,13,14,15,15,15,18,20,17,18,,5,,
227,,,Other fresh soft fruit,,p,5,5,5,8,6,8,11,8,10,6,11,14,11,14,20,22,17,27,30,28,30,34,,14,,
228,,,Fresh bananas,,p,16,17,14,15,15,16,17,17,13,14,15,14,17,17,17,18,15,18,22,19,19,18,ü,-20,,
229,,,Fresh melons,,p,2,3,2,2,3,2,3,3,2,3,2,4,3,3,4,5,4,7,4,8,5,4,û,-4,,
231,,,Other fresh fruit,,p,2,2,2,3,4,6,4,5,5,6,6,5,7,7,8,7,7,7,6,8,7,7,û,9,,
233248,,Processed fruit and fruit products,,,p,28,30,29,33,36,41,39,39,44,35,39,45,53,43,50,49,50,57,52,52,82,66,,25,,k
233,,,"Tinned peaches, pears and pineapples",,p,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,5,2,û,33,,
236,,,All other tinned or bottled fruit,,p,3,3,2,3,2,3,4,2,2,2,3,3,4,2,4,5,1,4,4,4,6,3,û,-18,,
240,,,Dried fruit,,p,3,3,3,3,3,4,4,4,5,4,2,6,5,4,4,5,4,7,3,6,6,8,û,120,,
241,,,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",,p,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,2,1,3,1,8,3,û,16,,
245,,,"Nuts, edible seeds and peanut butter",,p,5,4,6,8,9,7,10,8,11,10,11,10,14,15,17,17,20,23,22,20,28,26,û,15,,
24502,,,,Nuts and edible seeds,p,4,4,6,7,8,7,9,7,11,9,9,9,13,13,16,15,17,22,18,17,24,25,û,37,,
24503,,,,Peanut butter,p,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,4,2,4,1,û,-69,yes,
248,,,Pure fruit juices,,p,16,18,15,17,21,23,20,23,24,18,22,24,27,20,21,18,21,19,19,20,30,24,,28,,
251263,,Bread,,,p,77,73,76,82,79,79,90,103,92,94,103,105,112,100,100,101,92,91,100,104,92,93,ü,-7,,
cat850,White bread,,,,p,35,34,36,36,35,35,40,44,43,42,44,39,40,36,35,35,29,32,31,28,24,24,,-23,,m
251,,,"White bread, standard, unsliced",,p,4,4,4,6,3,3,3,3,2,2,3,2,3,2,3,2,1,3,2,1,2,1,û,-32,,
252,,,"White bread, standard, sliced",,p,29,27,32,29,31,31,36,40,40,39,41,36,37,33,32,32,28,28,28,26,20,21,,-24,,m
257,,,"White bread, premium, sliced and unsliced",,p,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,û,,,
258,,,"White bread, soft grain, sliced and unsliced",,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,û,-65,,
cat851,Brown and wholemeal bread,,,,p,10,10,10,13,12,13,16,17,15,14,21,17,18,17,16,16,18,15,18,18,15,16,,-9,,
259,,,"Brown bread, sliced and unsliced",,p,3,4,4,4,2,3,4,4,3,3,5,4,3,4,4,4,3,3,3,4,3,3,û,1,,
260,,,"Wholemeal and granary bread, sliced and unsliced",,p,6,6,5,9,9,10,13,13,12,11,15,13,15,13,12,12,14,12,15,14,12,13,,-11,,
263,,,Total other bread,,p,32,29,30,33,32,32,33,42,35,39,38,49,54,47,49,50,45,44,51,58,53,52,,3,,
26302,,,,"Rolls - white, brown or wholemeal",p,9,9,8,11,9,10,10,10,9,12,12,12,11,10,13,14,10,13,13,12,10,11,,-17,,
26303,,,,Malt bread and fruit loaves,p,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,3,1,2,2,1,2,û,-9,,
26304,,,,Vienna and french bread,p,4,3,2,3,3,3,3,4,3,4,4,5,4,4,4,4,2,4,5,5,4,4,û,-17,,
26305,,,,Starch reduced bread and rolls,p,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,1,1,û,134,,
26308,,,,Other breads,p,8,6,8,7,9,8,9,11,10,10,10,13,20,16,13,15,15,14,17,21,18,21,,23,,
26309,,,,Sandwiches,p,5,4,4,5,5,6,5,7,6,5,6,9,8,7,11,10,8,9,11,10,9,8,û,-25,,
26310,,,,Sandwiches from takeaway,p,2,2,5,2,2,1,2,5,3,2,2,5,6,5,2,3,5,1,1,4,9,6,û,343,,
26311,,,,Takeaway breads,p,1,2,2,2,2,2,2,2,2,2,1,3,2,4,3,3,1,1,2,3,2,1,û,-61,,
264264,,Flour,,,p,3,2,3,3,4,4,4,3,3,4,5,10,4,4,5,5,4,2,2,3,7,6,û,184,,k
267270,,"Cakes, buns and pastries",,,p,38,40,41,42,43,39,48,46,40,42,43,49,48,51,57,55,66,65,73,67,78,76,,5,,
267,,,"Buns, scones and teacakes",,p,6,7,6,8,9,8,9,10,8,8,10,9,10,12,16,12,13,15,15,17,14,15,,2,,
270,,,Cakes and pastries,,p,32,32,34,34,34,30,40,36,32,34,33,39,38,39,42,42,54,50,58,50,64,60,,5,,
27001,,,,"Cakes and pastries, not frozen",p,31,31,33,33,34,29,39,34,31,32,33,37,37,38,41,42,53,49,52,50,60,60,,17,,
27002,,,,Takeaway pastries,p,1,1,2,1,1,1,1,2,0,1,0,2,1,0,1,0,1,0,6,1,4,1,û,-89,,
271277,Biscuits and crispbreads,,,,p,41,40,38,46,38,42,44,46,42,47,52,50,65,62,58,61,65,68,60,64,69,60,ü,2,,
271,,,Crispbread,,p,1,1,1,1,1,1,2,1,1,2,1,2,8,3,3,3,2,2,2,2,5,1,û,-45,,
274,,,Biscuits other than chocolate,,p,21,19,20,25,21,25,26,28,25,28,31,31,38,37,33,35,41,42,36,35,37,35,,-3,,
27402,,,,Sweet biscuits (not chocolate) and cereal bars,p,18,17,18,21,18,22,22,26,22,24,27,28,31,32,29,30,37,33,30,30,29,27,,-10,,
27403,,,,Cream crackers and other unsweetened biscuits,p,4,3,3,4,3,3,4,3,3,4,4,4,7,5,5,5,4,9,6,5,8,8,,32,,
277,,,Chocolate biscuits,,p,18,20,16,19,16,15,16,16,16,18,20,17,18,22,22,24,22,24,22,27,28,25,,13,,
281301,,Other cereals and cereal products,,,p,137,127,131,138,143,138,144,155,161,166,177,186,176,198,192,205,179,193,188,229,225,172,ü,-7,,
281,,,Oatmeal and oat products,,p,1,2,1,2,2,2,2,2,1,1,3,3,4,3,3,3,3,4,4,4,4,6,û,60,,
282,,,Breakfast cereals,,p,32,27,27,29,30,29,29,34,30,30,32,32,39,37,30,30,28,40,27,36,37,34,,25,,
28202,,,,Muesli,p,2,3,1,2,2,2,2,1,2,3,3,2,4,3,2,3,3,5,3,3,5,4,û,14,,
28203,,,,High fibre breakfast cereals,p,11,8,10,10,11,11,11,13,10,11,10,10,13,12,10,10,10,14,8,13,16,14,,81,yes,k
28204,,,,Sweetened breakfast cereals,p,11,11,9,11,11,9,10,10,10,11,11,11,11,13,9,9,10,13,10,12,10,10,û,-2,,
28205,,,,Other breakfast cereals,p,8,5,7,6,6,7,6,9,8,6,9,9,11,9,8,9,6,7,6,7,6,6,û,2,,
285,,,Canned milk puddings,,p,3,3,3,3,3,3,3,3,3,4,4,2,3,3,3,3,3,3,5,6,3,2,û,-48,,
28502,,,,Canned or fresh carton custard,p,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,2,1,û,-45,,
28503,,,,All canned milk puddings,p,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,3,2,1,û,-52,,
286,,,Puddings,,p,2,2,2,2,2,3,3,2,2,4,4,2,2,3,2,2,5,2,4,4,3,3,û,-13,,
287,,,Rice,,p,19,15,22,19,19,18,17,23,32,19,23,21,25,26,33,36,20,15,18,32,27,21,û,16,,
28702,,,,Dried rice,p,10,8,11,8,10,10,10,14,20,10,9,13,15,15,22,26,7,5,9,19,17,14,û,55,,
28703,,,,Cooked rice,p,1,1,1,1,1,1,2,2,4,2,4,3,4,5,3,3,5,4,4,5,6,5,û,24,,
28704,,,,Takeaway rice,p,8,6,10,10,8,8,5,7,8,7,10,5,6,6,8,7,8,5,5,8,4,2,û,-64,,m
290,,,"Invalid foods, slimming foods and sports foods",,p,1,1,1,1,4,4,1,0,4,3,1,1,6,1,6,6,8,1,5,17,7,3,û,-45,,
291,,,Infant cereal foods,,p,1,1,2,1,0,1,0,0,1,1,1,2,0,1,1,2,0,3,0,4,0,1,û,284,,
294,,,Cakes and pastries - frozen,,p,4,4,3,2,2,2,2,4,2,3,3,5,3,5,2,2,3,2,4,2,3,3,û,-10,,
295,,,Pasta,,p,11,12,11,12,10,12,15,18,15,17,19,19,19,19,15,16,18,18,17,17,23,18,,9,,
29501,,,,Canned pasta,p,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,5,4,3,3,3,3,û,-3,,
29502,,,,Dried and fresh pasta,p,8,9,8,9,7,8,10,13,12,12,15,14,13,14,12,13,11,13,13,11,19,15,,13,,
29503,,,,Takeaway pasta and noodles,p,0,0,0,0,0,0,0,1,0,2,0,1,2,2,0,0,2,1,1,2,1,1,û,-8,,
296,,,Pizza,,p,36,35,37,41,46,38,45,41,41,50,51,62,39,58,58,64,52,62,59,54,56,36,,-39,yes,
29601,,,,"Pizzas, frozen and not frozen",p,16,16,18,18,21,16,19,19,17,24,23,23,19,25,24,23,20,26,28,24,39,28,,-1,,
29602,,,,Takeaway pizza,p,20,19,19,23,25,22,26,23,25,26,29,39,20,33,34,42,32,36,30,30,17,8,û,-73,yes,m
299,,,Other cereal convenience foods,,p,26,23,22,25,23,24,26,26,28,33,35,34,34,40,37,38,36,41,43,49,60,44,,5,,
29907,,,,"Cake, pudding and dessert mixes",p,2,2,2,2,1,2,1,1,2,2,2,2,2,3,2,2,1,1,4,2,3,1,û,-77,yes,
29909,,,,Cereal snacks,p,8,7,6,7,7,6,8,7,8,11,15,12,12,16,13,14,12,14,10,20,22,18,û,76,,k
29915,,,,"Quiches and flans, frozen and not frozen",p,3,4,3,3,2,2,3,3,2,3,3,2,3,3,3,3,3,4,7,6,4,3,û,-46,,m
29916,,,,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",p,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,û,79,,
29919,,,,"Other cereal foods, frozen and not frozen",p,11,9,9,11,12,12,13,13,15,17,14,17,17,17,19,18,19,22,22,21,30,22,,2,,
301,,,Other cereals,,p,1,1,1,0,2,2,1,2,1,1,1,2,1,2,1,1,3,2,2,3,1,1,û,-61,,
304313,,Beverages,,,p,38,33,30,39,34,30,33,34,34,40,39,50,45,45,51,49,37,52,54,55,54,59,,11,,
304,,,Tea,,p,17,15,14,16,17,13,13,14,15,14,17,17,17,19,15,15,10,11,12,16,12,16,,38,,
307,,,Coffee beans and ground coffee,,p,1,2,1,2,1,1,2,2,1,2,4,4,3,4,11,8,8,14,9,11,11,16,û,87,,
308,,,Instant coffee,,p,16,14,12,17,13,13,14,14,15,19,16,25,19,19,20,22,15,23,29,23,28,21,,-28,,
309,,,Coffee essences,,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
310,,,Tea and coffee from takeaway,,p,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,û,-1,,
312,,,Cocoa and chocolate drinks,,p,2,2,1,2,2,2,3,2,2,3,2,4,3,2,2,2,4,2,2,3,4,4,û,152,,
313,,,Malt drinks and chocolate versions of malted drinks,,p,2,1,2,1,1,1,1,1,1,1,1,0,1,0,2,2,0,1,1,1,1,1,û,-56,,
314339,,Other food and drink,,,p,81,84,87,94,86,102,94,104,105,100,117,126,129,120,126,130,126,136,140,147,173,144,ü,4,,
314,,,Mineral or spring waters,,p,5,5,6,7,6,8,7,5,7,7,8,9,13,11,13,14,17,13,9,13,12,13,û,43,,
315,,,Baby foods,,p,3,3,6,2,3,5,4,2,5,3,6,8,4,6,6,7,1,10,1,7,2,3,û,206,,
318,,,Soups - canned or cartons,,p,8,7,7,9,7,9,7,8,8,9,13,13,10,7,10,10,8,10,13,11,13,10,,-24,,
319,,,Soups - dehydrated or powdered,,p,2,2,1,2,1,2,2,2,2,2,2,1,3,2,1,1,2,1,1,1,1,2,û,47,,
320,,,Soups - from takeaway,,p,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,û,-24,,
321,,,Other takeaway food brought home,,p,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,üüü,-100,,
322,,,Meals on wheels - items not specified,,p,0,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,
323,,,Spreads and dressings,,p,7,7,7,10,7,9,10,12,11,11,15,14,16,14,17,15,14,13,16,14,19,12,,-27,,
32302,,,,Salad dressings,p,6,6,6,8,6,8,8,9,9,9,12,10,13,10,11,11,10,9,11,10,13,9,,-16,,
32303,,,,Other spreads and dresssings,p,1,1,1,2,1,1,3,3,3,2,3,4,3,5,5,4,4,4,5,4,6,2,û,-52,,
327,,,Pickles and sauces,,p,21,21,21,24,21,22,23,25,28,28,29,31,34,31,30,30,29,33,32,34,50,34,,8,,
32702,,,,Pickles,p,3,3,2,2,1,1,2,2,2,2,2,2,3,2,3,2,3,2,2,4,3,4,û,57,,
32703,,,,Sauces,p,17,18,17,21,19,19,19,22,25,25,26,28,30,27,25,26,25,29,28,28,44,30,,7,,
32704,,,,Takeaway sauces and mayonnnaise,p,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,3,0,û,-72,,
328,,,Stock cubes and meat and yeast extracts,,p,2,2,2,3,2,2,3,2,3,3,4,3,4,3,4,4,5,3,3,4,5,3,û,15,,
329,,,Jelly squares or crystals,,p,1,1,1,1,1,1,1,1,1,2,1,0,2,2,1,1,1,2,0,1,1,2,û,281,yes,
332,,,Ice cream tub or block,,p,6,6,7,8,4,7,6,7,7,6,6,9,7,6,7,7,8,11,13,14,13,15,û,13,,
333,,,Ice cream products including takeaways,,p,11,12,14,12,11,12,11,13,12,9,13,14,12,14,15,17,16,14,20,17,21,21,û,9,,
33302,,,,"Ice cream cornets, choc-ices, lollies with ice cream",p,6,8,8,7,7,8,6,8,8,6,8,9,8,8,9,10,11,9,12,10,14,14,û,15,,
33303,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",p,4,3,4,4,3,3,3,3,3,3,4,4,3,5,3,4,3,5,4,4,4,6,û,66,,
33304,,,,"Takeaway ice cream, ice cream products, milkshakes",p,1,1,2,1,1,1,2,1,1,1,0,1,2,1,3,4,3,0,4,3,3,1,û,-67,,
339,,,Soya and novel protein foods,,p,1,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,1,3,7,3,5,3,û,-64,,
334,,,Salt,,p,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,û,17,,
33501,,,Artificial sweeteners,,p,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,2,2,3,1,1,2,û,-43,,
336,,,"Other miscellaneous payments, expenditure only",,p,11,12,11,13,15,18,15,23,18,14,16,19,18,18,17,17,20,18,19,26,27,24,,26,,
33602,,,,Vinegar,p,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,2,1,1,1,2,û,47,,
33603,,,,Spices and dried herbs,p,4,4,2,4,4,3,3,6,6,3,4,6,7,7,6,6,7,5,6,10,10,9,û,66,,
33604,,,,"Bisto, gravy granules, stuffing mix, baking powder, yeast",p,4,4,4,5,4,4,5,6,5,5,6,6,6,5,6,6,6,6,6,6,8,6,,4,,
33605,,,,Wine and beer making kits,p,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,,0,,
33606,,,,"Fruit teas, instant tea, herbal tea, rosehip tea",p,1,1,1,1,1,1,1,1,0,1,1,2,1,2,2,2,3,4,2,4,4,3,û,58,,
33607,,,,"Other payments for food and drink, type not specified",p,1,1,3,2,6,10,5,9,5,3,5,3,2,3,2,1,3,1,3,6,4,4,û,39,,
340344,,Soft drinks,,,p,69,66,68,75,71,78,73,69,79,78,79,97,83,93,86,86,94,68,103,107,105,84,,-17,,
340,,,"Soft drinks, concentrated, not low calorie",,p,9,10,10,9,10,10,8,11,12,11,8,7,7,6,6,6,5,7,8,9,6,6,û,-29,,
341,,,"Soft drinks, not concentrated,  not low calorie",,p,45,42,45,53,49,50,48,46,53,53,52,61,53,64,53,55,50,40,53,56,65,37,,-29,,
343,,,"Soft drinks, concentrated, low calorie",,p,3,2,2,2,1,2,3,2,2,4,3,5,5,4,5,5,6,4,6,7,4,4,û,-33,,
344,,,"Soft drinks, not concentrated, low calorie",,p,12,13,10,12,11,15,13,10,12,11,16,24,17,18,21,20,33,17,36,35,30,37,,4,,
350355,,Confectionery,,,p,63,57,59,70,61,57,62,72,64,67,72,69,77,94,83,86,86,94,102,116,199,100,,-1,,
350,,,Chocolate bars - solid,,p,14,13,11,14,15,15,17,15,15,19,19,20,21,29,23,22,20,31,26,35,48,39,,50,yes,k
351,,,Chocolate bars - filled,,p,29,24,26,33,26,24,26,32,26,29,29,28,29,33,35,38,35,31,51,48,50,36,,-29,,
352,,,Chewing gum,,p,2,2,2,2,2,2,3,3,2,1,1,2,4,2,2,2,3,3,3,4,2,1,û,-62,yes,m
353,,,Mints and boiled sweets,,p,17,17,19,18,16,15,15,19,20,17,21,18,22,27,20,22,24,26,20,26,54,22,,13,,
35301,,,,Mints,p,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,3,2,û,91,,
35302,,,,Boiled sweets,p,16,15,16,17,15,13,13,17,18,16,19,17,21,25,19,20,23,25,19,24,51,20,,9,,
354,,,"Fudges, toffees, caramels",,p,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,4,2,1,2,45,1,û,-13,,
355,,,Takeaway confectionery,,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,,,
380389,,Alcoholic drinks,,,p,128,117,139,136,138,120,143,146,133,190,159,208,170,143,197,212,229,206,249,264,268,238,,-3,,
381,,,Beers,,p,7,8,11,10,8,12,19,13,10,12,9,10,12,8,8,6,19,9,9,18,32,14,û,60,,
382,,,Lagers and continental beers,,p,30,31,35,42,34,31,25,39,40,42,45,41,29,38,34,40,43,54,50,67,44,32,û,-34,,
383,,,Ciders and perry,,p,9,6,12,9,9,9,15,13,12,20,17,15,17,8,16,11,16,15,25,18,18,12,û,-52,,
384,,,Wine and champagne,,p,40,35,40,39,46,37,42,45,39,57,48,73,51,39,87,89,60,62,106,82,95,82,,-21,,
38402,,,,"Champagne, sparkling wines and wine with mixer",p,1,3,4,1,1,3,2,3,0,1,2,5,3,1,6,5,8,1,9,2,4,3,û,-67,,
38403,,,,Table wine,p,38,33,36,38,44,34,41,42,38,56,45,68,48,37,81,84,52,61,97,80,92,79,,-17,,
385,,,Spirits with mixer,,p,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,û,-8,,
386,,,Fortified wines,,p,5,7,3,8,4,2,7,3,4,4,1,2,3,3,8,10,8,5,3,10,5,3,û,26,,
387,,,Spirits,,p,28,23,32,24,30,24,29,28,24,46,32,59,52,36,37,47,75,55,52,62,57,85,û,65,,
388,,,Liqueurs and cocktails,,p,4,4,2,1,4,2,4,5,2,5,3,6,4,9,6,7,8,5,4,5,15,6,û,55,,
389,,,Alcopops,,p,6,3,5,3,3,3,2,2,2,5,4,2,3,1,1,1,0,0,1,0,1,3,û,483,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Footnotes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(a) Relative Standard Error: 3 ticks: < 2.5%, 2 ticks: 2.5% - 5%, 1 tick: 5% - 10%, no ticks: 10% - 20%, cross: >20%, - not available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(b) ""yes"" if the change is greater than twice its standard error.  There is approximately a one in twenty chance of reporting a ""yes"" when the change is due only to sampling error.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(c) Ticked if the estimate of linear trend is statistically significant, see methodological notes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
© Crown copyright 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
