hhcat,SURVYR,hhcatDescription,codeDESCRIPTION,codecat,ew,ew2,mw,mw2,ewmw,combined_desc,estimate,calc1,calc2,calc3,standard_error,residual_standard_error
1,202122,UK,"Fresh vegetable stewpack, stirfry pack etc.",18301,900048.62,6432382391.3582,66541.86,2674801.6414,28723047.7912,1_18301,6.7630257104325,0.007940354894430887,9.591788851959805e-4,6.040900862260375e-4,0.5890151275103894,8.709343313626432
1,202122,UK,Fresh stem vegetables,18302,1233804,4642573972.6676,66541.86,2674801.6414,42800731.5991,1_18302,9.270886025728768,0.003049765761947609,0.0010426536743997606,6.040900862260375e-4,0.4737415659724241,5.109992342238768
1,202122,UK,"Fresh marrow, courgettes, aubergine, pumpkin and other vegetables",18303,2746025.84,18866098876.932,66541.86,2674801.6414,96244395.4154,1_18303,20.633822378875493,0.00250191682108215,0.0010534305004290874,6.040900862260375e-4,0.9348229246072516,4.530536841125012
1,202122,UK,Fresh herbs,18304,816480.99,2584801883.4677,66541.86,2674801.6414,30531258.0346,1_18304,6.135092932478893,0.003877350899111204,0.0011239155540467317,6.040900862260375e-4,0.355492793428109,5.794415787023322
1,202122,UK,"Tomatoes, canned or bottled",18401,799717.42,2063439877.6048,66541.86,2674801.6414,27312036.0051,1_18401,6.009130342914971,0.0032264036990991125,0.0010264849339907012,6.040900862260375e-4,0.31820083461121706,5.2952892757000996
1,202122,UK,"Peas, canned",18501,171162.88,258178507.6298,66541.86,2674801.6414,4545235.3694,1_18501,1.2861293627800605,0.008812536228447734,7.981450997491988e-4,6.040900862260375e-4,0.11939881680251137,9.283577551205447
1,202122,UK,Baked beans in sauce,18802,1233776.94,4119068885.4042,66541.86,2674801.6414,39163540.3094,1_18802,9.270682695073447,0.0027059873213268917,9.540702525062079e-4,6.040900862260375e-4,0.44998705395511357,4.853871810263144
1,202122,UK,Other canned beans and pulses,18803,560473.41,1983563090.1879,66541.86,2674801.6414,19540316.582200002,1_18803,4.211434802092999,0.006314456724546241,0.0010478802172655406,6.040900862260375e-4,0.3226812941218747,7.662027534214908
1,202122,UK,Other canned vegetables,19101,562697.3,2611698787.703,66541.86,2674801.6414,22859706.3537,1_19101,4.228145260742637,0.008248470488435697,0.0012210427672915407,6.040900862260375e-4,0.36936467666004913,8.735855886729244
1,202122,UK,"Dried pulses, other than air-dried",19201,409620.72000000003,12184526105.0434,66541.86,2674801.6414,24707902.4379,1_19201,3.0779175694818273,0.07261808793081857,0.0018129633329853415,6.040900862260375e-4,0.8224966034714263,26.722502630565735
1,202122,UK,Air-dried vegetables,19501,73792.82,260519057.034,66541.86,2674801.6414,1841941.9574,1_19501,0.5544841998705777,0.047842215505295306,7.502342604367763e-4,6.040900862260375e-4,0.12109619003563483,21.83943024235856
1,202122,UK,Tomato puree and vegetable purees,19602,199606.67,394913822.5725,66541.86,2674801.6414,8208586.1869,1_19602,1.499857908991423,0.009911793284875866,0.0012360281804468217,6.040900862260375e-4,0.14448431961421418,9.633200501731022
1,202122,UK,"Vegetable juices e.g. tomato juice, carrot juice",19603,50441.09,329406743.20689994,66541.86,2674801.6414,1290300.1623,1_19603,0.3790177341000086,0.12946833402090327,7.68849521633687e-4,6.040900862260375e-4,0.13629025260176714,35.95880623512071
1,202122,UK,Chips - frozen or not frozen,19702,2191505.28,10348701413.2396,66541.86,2674801.6414,81435848.058,1_19702,16.467117691029376,0.002154769471722179,0.001116884236629992,6.040900862260375e-4,0.6672689282394988,4.052129466488237
1,202122,UK,Takeaway chips,19703,2003519.3800000001,15804340384.017,66541.86,2674801.6414,72637602.658,1_19703,15.05457902739719,0.0039372163439223415,0.001089690121719803,6.040900862260375e-4,0.8844634119879529,5.8750457942288214
1,202122,UK,Instant potato,19801,13615.82,54626665.304400004,66541.86,2674801.6414,292937.4962,1_19801,0.10231018489714594,0.2946572198286617,6.466454457111646e-4,6.040900862260375e-4,0.05553234966528024,54.27841785361624
1,202122,UK,Canned potatoes,19901,19973.72,30897465.273799997,66541.86,2674801.6414,529317.2226,1_19901,0.15008387201680268,0.07744706033928704,7.965116402666871e-4,6.040900862260375e-4,0.04171539004762702,27.79471870432338
1,202122,UK,Crisps and potato snacks,20002,6937917.81,66887352595.0171,66541.86,2674801.6414,278933753.7838,1_20002,52.13197985448558,0.0013895868817759482,0.00120838960368111,6.040900862260375e-4,1.4608933881190822,2.8022979219220714
1,202122,UK,Other potato products - frozen or not frozen,20101,1686613.27,8108170394.5619,66541.86,2674801.6414,60393484.3967,1_20101,12.67332525721403,0.002850308322959474,0.0010762412494313865,6.040900862260375e-4,0.6180318499070014,4.876635274196877
1,202122,UK,"Peas, frozen",20301,512915.06,1183091607.4302,66541.86,2674801.6414,15631938.8807,1_20301,3.854078169741573,0.004497047470091501,9.160147289731778e-4,6.040900862260375e-4,0.24933004943427933,6.469252528186204
1,202122,UK,"Beans, frozen",20401,34892.9,59797334.347,66541.86,2674801.6414,904137.6644,1_20401,0.26218759138984093,0.0491142699329587,7.788118573540866e-4,6.040900862260375e-4,0.05800188549061866,22.12228472871431
1,202122,UK,Ready meals and other vegetable products - frozen or not frozen,20601,5805395.83,72162359142.6651,66541.86,2674801.6414,196932595.0702,1_20601,43.622133721540095,0.0021411497845517844,0.001019578870354903,6.040900862260375e-4,1.8121103749311098,4.1541076062409825
1,202122,UK,All vegetable takeaway products,20604,1513805.73,36277663475.4659,66541.86,2674801.6414,48574330.5359,1_20604,11.37483780886197,0.015830659881054303,9.644322808983463e-4,6.040900862260375e-4,1.414799276105862,12.437973181504288
1,202122,UK,Other frozen vegetables,20801,704384.53,2113310353.3093,66541.86,2674801.6414,22764135.5935,1_20801,5.292792612049017,0.004259353273409963,9.713514973496836e-4,6.040900862260375e-4,0.330199505363688,6.238663208000826
1,202122,UK,Fresh oranges,21001,1018335.6,4253403366.703,66541.86,2674801.6414,30521228.8286,1_21001,7.651842013433348,0.004101613344687933,9.00836859418154e-4,6.040900862260375e-4,0.4719931658985969,6.168360050690796
1,202122,UK,Other fresh citrus fruits,21401,2316493.39,10199678842.1975,66541.86,2674801.6414,74407731.2846,1_21401,17.40628673439546,0.0019007472320413834,9.654328165631059e-4,6.040900862260375e-4,0.6829399359866947,3.9235245656224906
1,202122,UK,Fresh apples,21701,3295430.66,17327939713.5038,66541.86,2674801.6414,113934141.4922,1_21701,24.762087053172245,0.00159559465333491,0.001039146467664547,6.040900862260375e-4,0.8435619451917393,3.4066673918896164
1,202122,UK,Fresh pears,21801,727441.21,2331474893.1101003,66541.86,2674801.6414,22863053.4224,1_21801,5.466042052326159,0.004405903107257938,9.446510031160839e-4,6.040900862260375e-4,0.34851503801868144,6.376003599722865
1,202122,UK,Fresh stone fruit,22101,3066517.52,19997101631.6208,66541.86,2674801.6414,97682442.7002,1_22101,23.04201836257658,0.0021265527167556885,9.574279914435003e-4,6.040900862260375e-4,0.9702891913253043,4.210955724699829
1,202122,UK,Fresh grapes,22201,2721941.83,13986269811.6731,66541.86,2674801.6414,91634378.1654,1_22201,20.452853512059928,0.001887748885431486,0.00101184655342343,6.040900862260375e-4,0.7868349695104951,3.8470669583906307
1,202122,UK,Other fresh soft fruit,22701,6316952.02,63663727855.7768,66541.86,2674801.6414,210459344.1246,1_22701,47.466001250941886,0.0015954268946256672,0.0010013725767796479,6.040900862260375e-4,1.64299873177136,3.461422256922806
1,202122,UK,Fresh bananas,22801,2528027.58,7034408079.9708,66541.86,2674801.6414,87833383.8006,1_22801,18.995768828824442,0.0011006872700390971,0.0010442701549630493,6.040900862260375e-4,0.488197615901383,2.5700334653503742
1,202122,UK,Fresh melons,22901,835968.06,3046156201.8534,66541.86,2674801.6414,29847180.4302,1_22901,6.281520083748786,0.004358858795166825,0.0010731209804849136,6.040900862260375e-4,0.3917688900988557,6.2368484837359555
1,202122,UK,Other fresh fruit,23101,1325625.82,6285924442.2154,66541.86,2674801.6414,45906892.8759,1_23101,9.960841341074627,0.0035770684221916467,0.0010408592455839563,6.040900862260375e-4,0.5581893437400167,5.6038373128006915
1,202122,UK,"Tinned peaches, pears and pineapples",23301,222718.57,697473394.2389001,66541.86,2674801.6414,6045778.4839,1_23301,1.6735222760529989,0.014060953976536027,8.158885917597726e-4,6.040900862260375e-4,0.1969441762129405,11.76824348448072
1,202122,UK,All other tinned or bottled fruit,23601,631371.61,2693551703.2369,66541.86,2674801.6414,20410503.7756,1_23601,4.744168633098023,0.006757020195534294,9.71636305334009e-4,6.040900862260375e-4,0.37922125451907446,7.993418528030622
1,202122,UK,Dried fruit,24001,1230465.16,8575885080.3136,66541.86,2674801.6414,41984509.8157,1_24001,9.245797757982718,0.0056642225666548324,0.001025545244322344,6.040900862260375e-4,0.6694600798347755,7.24069569071821
1,202122,UK,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",24101,571131.28,3933900591.1834,66541.86,2674801.6414,17537245.2066,1_24101,4.291518752256099,0.012060116088173969,9.229124131902447e-4,6.040900862260375e-4,0.4650171729644705,10.835725061669736
1,202122,UK,Nuts & edible seeds,24502,3712329.87,46918389636.8131,66541.86,2674801.6414,134676287.2906,1_24502,27.8946956847915,0.003404473656615686,0.001090384413989513,6.040900862260375e-4,1.5068763480982479,5.402017520197626
1,202122,UK,Peanut butter,24503,494189.7,2268194443.9124,66541.86,2674801.6414,17912693.1238,1_24503,3.7133745585109885,0.009287373325054589,0.0010894373379701668,6.040900862260375e-4,0.3483855094774168,9.381911358199064
1,202122,UK,Pure fruit juices,24801,4277048.83,39390130386.7409,66541.86,2674801.6414,168089570.6578,1_24801,32.138031834397175,0.002153272536715647,0.0011812222496509059,6.040900862260375e-4,1.2759002528115564,3.9700634419247995
1,202122,UK,"White bread, standard, unsliced",25102,320221.74,846404049.6608,66541.86,2674801.6414,9589629.8182,1_25102,2.4061676364321647,0.008254221265206314,9.000903158439327e-4,6.040900862260375e-4,0.2146514763070927,8.920886186690433
1,202122,UK,"White bread, standard, sliced",25202,2539154.88,10162003520.2488,66541.86,2674801.6414,95477759.3459,1_25202,19.079380107499247,0.0015761623767680717,0.0011301812181691026,6.040900862260375e-4,0.6182635500234073,3.2404802804908512
1,202122,UK,"White bread, premium, sliced and unsliced",25701,70433.24,202104783.1536,66541.86,2674801.6414,1723848.5244,1_25701,0.5292400903731876,0.040740021915232766,7.356250234521253e-4,6.040900862260375e-4,0.10665006861230913,20.151547577793295
1,202122,UK,"White bread, soft grain, sliced and unsliced",25801,130192.38,311959134.6074,66541.86,2674801.6414,4707107.1388,1_25801,0.9782742772744856,0.01840460810885169,0.0010866847604192392,6.040900862260375e-4,0.13096463401172823,13.387312439268195
1,202122,UK,"Brown bread, sliced and unsliced",25901,508368.79,1465845430.5185,66541.86,2674801.6414,15489702.465400001,1_25901,3.8199171919750965,0.005671924182375266,9.157970807102273e-4,6.040900862260375e-4,0.27966952313434157,7.321350413612967
1,202122,UK,"Wholemeal and granary bread, sliced and unsliced",26001,1726820.37,5212445823.2027,66541.86,2674801.6414,54013731.3153,1_26001,12.975444103906925,0.0017480233432544783,9.401390154177508e-4,6.040900862260375e-4,0.48756850561124915,3.7576248004061883
1,202122,UK,"Rolls - white, brown or wholemeal",26302,1683360.63,5812749326.5231,66541.86,2674801.6414,60479256.3584,1_26302,12.648884702050708,0.0020512909449965926,0.0010798522465796628,6.040900862260375e-4,0.502071309820171,3.969293116718602
1,202122,UK,Malt bread and fruit loaves,26303,318809.94,747789602.9114,66541.86,2674801.6414,9990972.6299,1_26303,2.395559276521576,0.007357253417731134,9.419133993797766e-4,6.040900862260375e-4,0.20070484138396955,8.37820392720146
1,202122,UK,Vienna and French bread,26304,814108.42,3331281066.5294003,66541.86,2674801.6414,28935481.4728,1_26304,6.11726528233506,0.005026281217826694,0.0010682761341448792,6.040900862260375e-4,0.4131801842938578,6.7543283677267665
1,202122,UK,Starch reduced bread and rolls,26305,81314.47,177217057.75710002,66541.86,2674801.6414,2169000.4538,1_26305,0.6110023825603913,0.026802163403357178,8.017276589136737e-4,6.040900862260375e-4,0.09965995006300848,16.31089385370083
1,202122,UK,Other breads,26308,3703260.81,20832116107.1489,66541.86,2674801.6414,135288208.2431,1_26308,27.8265501595537,0.0015190245363471554,0.0010980211491469051,6.040900862260375e-4,0.890924909394617,3.2017080963546443
1,202122,UK,Sandwiches,26309,1966251.77,16345857126.390501,66541.86,2674801.6414,66263910.4836,1_26309,14.774547705759954,0.0042279461326677256,0.001012914981253962,6.040900862260375e-4,0.9130528518260196,6.179903913201079
1,202122,UK,Sandwiches from takeaway,26310,734995.07,12078490747.955101,66541.86,2674801.6414,29829984.2128,1_26310,5.52280226311678,0.022358559456019094,0.0012198422093860637,6.040900862260375e-4,0.8143616298639036,14.745442459573422
1,202122,UK,Takeaway breads,26311,444274.27999999997,2805221209.731,66541.86,2674801.6414,15678832.474,1_26311,3.3383067440555463,0.014212313227619114,0.001060712306136225,6.040900862260375e-4,0.3915321648543772,11.728465802358349
1,202122,UK,Flour,26401,656010.9299999999,9171776743.760899,66541.86,2674801.6414,27165006.8695,1_26401,4.929310136506554,0.021312349231105164,0.0012446114821997375,6.040900862260375e-4,0.7087214596002429,14.377700732429876
1,202122,UK,"Buns, scones and teacakes",26701,2814519.47,12774217475.0031,66541.86,2674801.6414,100017537.9108,1_26701,21.148488109589966,0.0016125967897216396,0.001068087817544588,6.040900862260375e-4,0.7167431538657136,3.3890987864078106
1,202122,UK,"Cakes and pastries, not frozen",27001,9283098.75,913048535527.096,66541.86,2674801.6414,326908465.9188,1_27001,69.75382676408505,0.010595169858062817,0.0010584449049688145,6.040900862260375e-4,7.024322929893805,10.070161388637244
1,202122,UK,Takeaway pastries,27002,458129.72000000003,6170963894.225201,66541.86,2674801.6414,15261706.6061,1_27002,3.4424174497075977,0.029401945790396865,0.0010012665170001855,6.040900862260375e-4,0.5862707711370575,17.03078664055854
1,202122,UK,Crispbread,27101,472527.44,1342958059.3532,66541.86,2674801.6414,15758341.0463,1_27101,3.550602883658497,0.00601462261794815,0.0010023479844476055,6.040900862260375e-4,0.2660907347593031,7.494240935362688
1,202122,UK,Sweet biscuits (not chocolate) and cereal bars,27402,5307092.69,52612573286.1633,66541.86,2674801.6414,196437348.4655,1_27402,39.87785049891903,0.001867997102027634,0.0011125062256014879,6.040900862260375e-4,1.4703958837574016,3.687249601874252
1,202122,UK,Cream crackers and other unsweetened biscuits,27403,1157541.16,4098913347.4941998,66541.86,2674801.6414,38232707.61,1_27403,8.697841929876923,0.0030591153409552344,9.92735773896249e-4,6.040900862260375e-4,0.4494747859855729,5.1676587090141926
1,202122,UK,Chocolate biscuits,27702,4266489.06,26971353022.0596,66541.86,2674801.6414,155625606.6569,1_27702,32.05868501421511,0.001481704025300764,0.0010963405574157814,6.040900862260375e-4,1.0084245520395623,3.1455580651309245
1,202122,UK,Oatmeal and oat products,28101,717583.07,2565238174.0705,66541.86,2674801.6414,22311316.160099998,1_28101,5.391967327032938,0.004981766025630655,9.345188502365789e-4,6.040900862260375e-4,0.3677360164891029,6.820071305800339
1,202122,UK,Muesli,28202,940894.37,8997319797.484499,66541.86,2674801.6414,24550412.6427,1_28202,7.069943416069223,0.0101632221228191,7.842472160245991e-4,6.040900862260375e-4,0.7063954402340293,9.991528908540742
1,202122,UK,High fibre breakfast cereals,28203,1964468.2,14147616950.8386,66541.86,2674801.6414,67678462.2204,1_28203,14.761145841129178,0.0036660069727372695,0.0010354771949640804,6.040900862260375e-4,0.8395212543416586,5.687371857017288
1,202122,UK,Sweetened breakfast cereals,28204,1569175.72,11021661620.327,66541.86,2674801.6414,67080545.3951,1_28204,11.790891628217185,0.004476142604901851,0.0012848725908057908,6.040900862260375e-4,0.7263954940948258,6.160649397849302
1,202122,UK,Other breakfast cereals,28205,1058410.29,5647267058.0869,66541.86,2674801.6414,37818413.0386,1_28205,7.952965922503519,0.005041156951526747,0.0010739506042402277,6.040900862260375e-4,0.5377108674889193,6.761136319815299
1,202122,UK,Canned or fresh carton custard,28502,414075.62,1278780772.3804,66541.86,2674801.6414,12949267.4902,1_28502,3.111391986938748,0.007458247239211636,9.399410148594637e-4,6.040900862260375e-4,0.26258371997154933,8.439429074634262
1,202122,UK,All canned milk puddings,28503,191885.12,727999528.0274,66541.86,2674801.6414,6447127.8704,1_28503,1.4418376642913198,0.01977190438633167,0.0010098573839116465,6.040900862260375e-4,0.20064940076509374,13.916226891167756
1,202122,UK,Puddings,28601,786992.23,5052332910.0797,66541.86,2674801.6414,24119285.126900002,1_28601,5.91351241158573,0.008157387073405313,9.211472214180491e-4,6.040900862260375e-4,0.5236157269468108,8.854563760125792
1,202122,UK,Dried rice,28702,1032594.55,10838433357.3495,66541.86,2674801.6414,47428946.5582,1_28702,7.7589847202948645,0.01016498763160355,0.0013805390942987694,6.040900862260375e-4,0.75180272450083,9.68944715839393
1,202122,UK,Cooked rice,28703,1010779.59,4408765855.4877,66541.86,2674801.6414,36991159.9239,1_28703,7.595065647398495,0.004315231573245849,0.0010999591205428719,6.040900862260375e-4,0.46938258681299017,6.1800991407331125
1,202122,UK,Takeaway rice,28704,1057819.38,11191305308.6956,66541.86,2674801.6414,35127028.4742,1_28704,7.948525785122326,0.010001328798739776,9.980790801979297e-4,6.040900862260375e-4,0.779090956619631,9.801703833909636
1,202122,UK,"Invalid foods, slimming foods and sports foods",29001,1958511.68,135654193001.70541,66541.86,2674801.6414,75386244.1259,1_29001,14.716388150256094,0.03536558858019464,0.0011569137961892197,6.040900862260375e-4,2.7458100635470943,18.6581791368374
1,202122,UK,Infant cereal foods,29101,245779.37,2221633037.1593,66541.86,2674801.6414,10432039.3085,1_29101,1.8468026742865318,0.036777437972483555,0.0012757302323188426,6.040900862260375e-4,0.3509206844602355,19.001525682531586
1,202122,UK,Cakes and pastries - frozen,29402,391021.49,1864773621.2985,66541.86,2674801.6414,11878984.034599999,1_29402,2.938161707532672,0.012196209183452489,9.130903054715208e-4,6.040900862260375e-4,0.32034329840581643,10.902847776708159
1,202122,UK,Canned pasta,29501,263112.97,775759442.4435,66541.86,2674801.6414,9006557.1753,1_29501,1.977048507510911,0.011205791993459467,0.0010288489361812993,6.040900862260375e-4,0.205280414323521,10.383175402305504
1,202122,UK,Dried and fresh pasta,29502,2159415.05,10883288809.6631,66541.86,2674801.6414,83422287.0362,1_29502,16.225989550036623,0.002333930430368,0.001161130485171496,6.040900862260375e-4,0.6839769518075739,4.215317344426801
1,202122,UK,Takeaway pasta and noodles,29503,254016.12,4096892889.651,66541.86,2674801.6414,9308587.4187,1_29503,1.9086941663488215,0.06349390731112614,0.0011014316781250565,6.040900862260375e-4,0.47906537552491674,25.099116661593317
1,202122,UK,Pizzas - frozen and not frozen,29601,4739647.93,50791208540.7687,66541.86,2674801.6414,191587264.5574,1_29601,35.61403250525308,0.0022609782333148014,0.0012149421896102683,6.040900862260375e-4,1.4467041306682196,4.062174454563185
1,202122,UK,Takeaway pizza,29602,3395933.5,106419134351.3204,66541.86,2674801.6414,145314238.791,1_29602,25.51727213516424,0.009227867872264553,0.0012861275860434871,6.040900862260375e-4,2.358910042950804,9.244366053141288
1,202122,UK,"Cake, pudding and dessert mixes",29907,315074.65,1700308830.5881,66541.86,2674801.6414,9797214.1864,1_29907,2.3674920568796844,0.01712777248239384,9.34596606139192e-4,6.040900862260375e-4,0.3068370720927779,12.960426676032192
1,202122,UK,Cereal snacks,29909,2762362.84,17414163860.8476,66541.86,2674801.6414,115468995.6464,1_29909,20.75657969284297,0.002282134205573751,0.001256376268837219,6.040900862260375e-4,0.8379716891224401,4.037137628273984
1,202122,UK,Quiches and flans - frozen and not frozen,29915,887004.77,4797632702.5309,66541.86,2674801.6414,27483262.0175,1_29915,6.6650133464859564,0.006097826811559217,9.312737946780031e-4,6.040900862260375e-4,0.5063060664946901,7.596474908210553
1,202122,UK,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",29916,171301.31,703500807.4126999,66541.86,2674801.6414,5827276.0432,1_29916,1.2871695350866357,0.02397415075025862,0.0010224450265175153,6.040900862260375e-4,0.1975534610762856,15.347897513981238
1,202122,UK,Other cereal foods - frozen and not frozen,29919,4257385.49,37229595182.4617,66541.86,2674801.6414,163790548.5857,1_29919,31.990280178522212,0.0020540090964501407,0.0011563276784317999,6.040900862260375e-4,1.2397096262298735,3.875269673512255
1,202122,UK,Other cereals,30101,392817.38,3545354583.032,66541.86,2674801.6414,16165679.5893,1_30101,2.951656145469934,0.02297620447876752,0.001236910657145065,6.040900862260375e-4,0.4412048081296607,14.947703471720494
1,202122,UK,Tea,30401,2126867.08,13091648884.7156,66541.86,2674801.6414,67009950.5754,1_30401,15.981421919976388,0.00289410078244717,9.469651746838962e-4,6.040900862260375e-4,0.8072161781090385,5.0509659412723344
1,202122,UK,Coffee beans and ground coffee,30701,3273928.83,95232872445.9243,66541.86,2674801.6414,94620368.5914,1_30701,24.600520860102197,0.008884815530084954,8.686612741086888e-4,6.040900862260375e-4,2.284042025353332,9.28452709738213
1,202122,UK,Instant coffee,30801,3234195.3,29030894117.991,66541.86,2674801.6414,91560100.5307,1_30801,24.30196045015874,0.0027754149830834644,8.508932502574484e-4,6.040900862260375e-4,1.222031474029253,5.028530420562308
1,202122,UK,Coffee essences,30901,80714,4446550702.9800005,66541.86,2674801.6414,6525287.386,1_30901,0.6064904106978675,0.6825359134605821,0.002429885629122174,6.040900862260375e-4,0.5003858746360293,82.50515850040443
1,202122,UK,Tea and coffee from takeaway,31001,135030.56,778056307.7531999,66541.86,2674801.6414,3940139.4907,1_31001,1.0146286863637415,0.042672382416410824,8.770302798814544e-4,6.040900862260375e-4,0.20892345948419713,20.59112484124056
1,202122,UK,Cocoa and chocolate drinks,31201,629887.25,7097954083.897901,66541.86,2674801.6414,22562854.4427,1_31201,4.733015052479748,0.01788988506675139,0.001076629520037487,6.040900862260375e-4,0.6246386754610224,13.19747916571189
1,202122,UK,Malt drinks and chocolate versions of malted drinks,31301,126485.36,935562045.5400001,66541.86,2674801.6414,2747180.8956,1_31301,0.9504194803090866,0.05847794095339734,6.528028712300233e-4,6.040900862260375e-4,0.2297367135085602,24.17213854179918
1,202122,UK,Mineral or spring waters,31401,1966859.31,17310662604.5005,66541.86,2674801.6414,73921414.86930001,1_31401,14.779112802076769,0.004474732725509282,0.001129619119214548,6.040900862260375e-4,0.9287592050114272,6.284269004841193
1,202122,UK,Baby foods,31501,414689.71,7801323375.743899,66541.86,2674801.6414,16786272.2967,1_31501,3.1160063003949694,0.04536508848682186,0.0012166511307387855,6.040900862260375e-4,0.6591846882760982,21.15479317845228
1,202122,UK,Soups - canned or cartons,31801,1677552.53,9446920054.5873,66541.86,2674801.6414,47133084.6629,1_31801,12.60524224901438,0.0033568967489150054,8.444711059618143e-4,6.040900862260375e-4,0.703697256714881,5.582576223554165
1,202122,UK,Soups - dehydrated or powdered,31901,262649.33,3636891518.8857,66541.86,2674801.6414,7059180.2798,1_31901,1.9735646854476265,0.05272028538976264,8.078170873301574e-4,6.040900862260375e-4,0.4522717839116519,22.916491526553212
1,202122,UK,Soups  - from takeaway,32001,42170.06,281308305.9666,66541.86,2674801.6414,1235514.7452,1_32001,0.31686865981804535,0.15818821211005693,8.806001869503522e-4,6.040900862260375e-4,0.1259176019906247,39.738105391341016
1,202122,UK,Other takeaway food brought home,32101,83173.07,1674598376.5417001,66541.86,2674801.6414,3038028.337,1_32101,0.6249680276445534,0.24207235866120752,0.0010978528858111417,6.040900862260375e-4,0.30717582010873923,49.150645556454535
1,202122,UK,Meals on wheels - items not specified,32201,12800.999999999998,163865600.99999997,66541.86,2674801.6414,514088.15999999986,1_32201,0.09618757275495454,1.0000000000000002,0.0012070597365327629,6.040900862260375e-4,0.09615856928868886,99.96984697145902
1,202122,UK,Salad dressings,32302,2064258.42,9540562169.7232,66541.86,2674801.6414,73627668.294,1_32302,15.51097624863507,0.0022389574307691736,0.001072042596047627,6.040900862260375e-4,0.652753210888757,4.2083309291779605
1,202122,UK,Other spreads and dresssings,32303,657141.75,3106254435.1837,66541.86,2674801.6414,29935200.486899998,1_32303,4.937807193847602,0.00719314651204705,0.0013691725090435127,6.040900862260375e-4,0.39588972226064156,8.017520869464311
1,202122,UK,Pickles,32702,432777.41,1214550365.7735,66541.86,2674801.6414,14259103.332,1_32702,3.2519184916081394,0.006484647334874574,9.90290680915621e-4,6.040900862260375e-4,0.25395061520306966,7.809255239896433
1,202122,UK,Sauces,32703,5525768.57,44975381522.5171,66541.86,2674801.6414,195380029.4698,1_32703,41.52099573110821,0.0014729549776593758,0.0010627290158142567,6.040900862260375e-4,1.3223743246159239,3.184832881127606
1,202122,UK,Takeaway sauces and mayonnnais,32704,239320.4,954625061.2822,66541.86,2674801.6414,8450338.4547,1_32704,1.7982695404065951,0.016667612356499124,0.0010612786881433413,6.040900862260375e-4,0.2289559699307404,12.732016240400348
1,202122,UK,Stock cubes and meat and yeast extracts,32801,591369.32,2249049928.8722,66541.86,2674801.6414,18809037.4792,1_32801,4.443588742484805,0.0064310445391902804,9.559668697239582e-4,6.040900862260375e-4,0.34646225029997463,7.796901792181532
1,202122,UK,Jelly squares or crystals,32901,358489.17,1755086062.2315001,66541.86,2674801.6414,14058795.4472,1_32901,2.693711672622316,0.013656717856605485,0.0011787104433242444,6.040900862260375e-4,0.3080986525668789,11.437699724816735
1,202122,UK,Ice cream tub or block,33203,1979387.6,14055385458.9086,66541.86,2674801.6414,71581940.6808,1_33203,14.873251213596976,0.0035874104573406554,0.0010869452841864673,6.040900862260375e-4,0.8287157839021627,5.571853604843029
1,202122,UK,"Ice cream cornets, choc-ices, lollies with ice cream",33302,2066939.33,17342557276.5997,66541.86,2674801.6414,69261387.8952,1_33302,15.531120786223891,0.004059361039690707,0.0010071601183263253,6.040900862260375e-4,0.9391245081878333,6.046727220232793
1,202122,UK,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",33303,691551.58,3304189787.7158,66541.86,2674801.6414,29175386.2158,1_33303,5.196364964850696,0.0069090101195338404,0.0012680228957383521,6.040900862260375e-4,0.410646906473988,7.902580154621353
1,202122,UK,"Takeaway ice cream, ice cream products, milkshakes",33304,415519.46,5026632821.6338,66541.86,2674801.6414,20757554.2616,1_33304,3.12224109755874,0.02911350052274772,0.0015014811122634642,6.040900862260375e-4,0.5244631776763263,16.797651471771374
1,202122,UK,Salt,33401,163542.43,486871063.6211,66541.86,2674801.6414,4475750.7946,1_33401,1.22886879026225,0.018203423409885462,8.225655379174895e-4,6.040900862260375e-4,0.16480110041926754,13.41079712701449
1,202122,UK,Artificial sweeteners,33501,150642.3,479292715.2884,66541.86,2674801.6414,4146844.834,1_33501,1.1319363480371603,0.021120634089030532,8.273816922264046e-4,6.040900862260375e-4,0.16363173531896022,14.455913144118625
1,202122,UK,Vinegar,33602,255471.31,1046003206.2697,66541.86,2674801.6414,8192753.0055,1_33602,1.919628561630228,0.01602687116646886,9.638795948410628e-4,6.040900862260375e-4,0.24027647754369783,12.51682134483585
1,202122,UK,Spices and dried herbs,33603,1368395.83,12271141245.1749,66541.86,2674801.6414,49459543.2354,1_33603,10.282218065440311,0.00655332144454343,0.0010863591300588793,6.040900862260375e-4,0.8011591568953574,7.79169583640852
1,202122,UK,"Bisto, gravy granules, stuffing mix, baking powder, yeast",33604,1263176.65,5801306544.3729,66541.86,2674801.6414,45467114.817999996,1_33604,9.491594088292691,0.00363578033465531,0.001081853281260024,6.040900862260375e-4,0.5333918782120677,5.619623777105833
1,202122,UK,Wine and beer making kits,33605,121881.76000000001,14855163420.697601,66541.86,2674801.6414,5565121.1616,1_33605,0.9158277210766276,1,0.0013723692124025387,6.040900862260375e-4,0.9154758478187834,99.96157866269537
